2016-07-01 13:36,SHA,LAX,2016-07-31,2016-08-07,Ctrip,旅行套餐,8353.0,CI502|CI006,17h45m,CI005|CI501,27h25m
2016-07-01 13:39,PEK,LCY,2016-07-31,2016-08-07,Ctrip,tag-business,6381.0,AZ791|AZ208,16h55m,AF1281|AF382,14h35m
2016-07-01 13:36,PEK,SEL,2016-07-31,2016-08-07,Ctrip,组合特价,2666.0,OZ334,2h0m,MU5050|MU5135,7h50m
2016-07-01 13:39,SHA,HKG,2016-07-31,2016-08-07,Ctrip,tag-text,1119.0,HO1305,2h30m,HO1306,2h30m
2016-07-01 13:36,SHA,EWR,2016-07-31,2016-08-07,Ctrip,tag-business,7869.0,SU207|SU100,22h45m,SU101|SU206,20h55m
2016-07-01 13:39,SHA,HND,2016-07-31,2016-08-07,Ctrip,tag-text,3423.0,CA919,2h45m,JL317|CA916,5h0m
2016-07-01 13:36,PEK,EWR,2016-07-31,2016-08-07,Ctrip,tag-business,8076.0,SU201|SU100,21h55m,SU103|SU200,17h50m
2016-07-01 13:38,SHA,BKK,2016-07-31,2016-08-07,Ctrip,tag-business,1973.0,CZ3524|CZ363,7h10m,CZ8356|CZ3851,21h20m
2016-07-01 13:36,PEK,DME,2016-07-31,2016-08-07,Ctrip,tag-business,3980.0,KC228|KC873,23h25m,KC874|KC227,22h25m
2016-07-01 13:38,SHA,KIX,2016-07-31,2016-08-07,Ctrip,tag-text,2734.0,HO1335,2h30m,HO1338,3h20m
2016-07-01 13:36,SHA,TPE,2016-07-31,2016-08-07,Ctrip,旅行套餐,1322.0,MU9837|BR872,5h50m,BR851|MU502,7h5m
2016-07-01 13:39,SZX,BKK,2016-07-31,2016-08-07,Ctrip,特惠推荐,1520.0,ZH9003,2h50m,ZH9004,2h35m
2016-07-01 13:36,SHA,SFO,2016-07-31,2016-08-07,Ctrip,旅行套餐,8750.0,BR771|BR018,35h40m,BR017|BR772,23h50m
2016-07-01 13:39,SHA,DME,2016-07-31,2016-08-07,Ctrip,tag-business,4150.0,SU209,9h25m,SU206,8h55m
2016-07-01 13:36,TAO,SEL,2016-07-31,2016-08-07,Ctrip,组合特价,1646.0,SC4617,1h20m,7C8401,1h30m
2016-07-01 13:39,SHA,CJU,2016-07-31,2016-08-07,Ctrip,航司直销,2557.0,MU2544|MU2543,20h25m,MU2068|MU5699,10h50m
2016-07-01 13:40,CAN,BKK,2016-07-31,2016-08-07,Ctrip,特惠推荐,1459.0,FD531,3h0m,FD530,3h0m
2016-07-01 13:42,PEK,SEL,2016-07-31,2016-08-07,Ctrip,组合特价,2666.0,OZ334,2h0m,MU5050|MU5135,7h50m
2016-07-01 13:40,PEK,HKG,2016-07-31,2016-08-07,Ctrip,旅行套餐,1226.0,HX313,3h55m,HX336,2h50m
2016-07-01 13:42,SHA,BVA,2016-07-31,2016-08-07,Ctrip,tag-text,1119.0,HO1305,2h30m,HO1306,2h30m
2016-07-01 13:40,SHA,LCY,2016-07-31,2016-08-07,Ctrip,tag-business,6690.0,SU209|SU2578,31h25m,SU2579|SU208,13h45m
2016-07-01 13:42,CTU,HKG,2016-07-31,2016-08-07,Ctrip,tag-text,1629.0,MF8402|MF8015,8h10m,MF8018|MF8447,7h10m
2016-07-01 13:40,CAN,KUL,2016-07-31,2016-08-07,Ctrip,特惠推荐,1519.0,AK119,4h10m,AK112,4h5m
2016-07-01 13:42,PEK,KUL,2016-07-31,2016-08-07,Ctrip,旅行套餐,2636.0,CX391|CX791,10h40m,CX790|CX312,9h55m
2016-07-01 13:41,SHA,FUK,2016-07-31,2016-08-07,Ctrip,航司直销,1947.0,MU2882|MU2879,18h40m,MU2880|MU5037,17h55m
2016-07-01 13:43,SHA,KUL,2016-07-31,2016-08-07,Ctrip,特惠推荐,1976.0,KA813|CX791,10h50m,CX722|KA870,10h20m
2016-07-01 13:41,HGH,HKG,2016-07-31,2016-08-07,Ctrip,特惠推荐,1647.0,KA623,2h15m,KA626,2h15m
2016-07-01 13:43,PEK,HND,2016-07-31,2016-08-07,Ctrip,特惠推荐,3684.0,KA903|CX524,9h55m,CX509|CX312,12h0m
2016-07-01 13:41,PEK,LAX,2016-07-31,2016-08-07,Ctrip,tag-business,8966.0,CI518|CI006,33h50m,CI005|CI517,35h25m
2016-07-01 13:43,SHA,SIN,2016-07-31,2016-08-07,Ctrip,旅行套餐,2620.0,KA893|CX715,8h50m,CX710|KA874,7h30m
2016-07-01 13:41,KMG,BKK,2016-07-31,2016-08-07,Ctrip,旅行套餐,1701.0,SC8885,2h5m,SC8886,1h50m
2016-07-01 13:43,PEK,BKK,2016-07-31,2016-08-07,Ctrip,特惠推荐,2059.0,NX001|NX880,9h30m,NX885|NX006,21h40m
2016-07-01 13:43,SHA,YVR,2016-07-31,2016-08-07,Ctrip,特惠推荐,7868.0,MF8546|MF805,35h45m,MF806|MF8501,16h10m
2016-07-01 13:45,CAN,MNL,2016-07-31,2016-08-07,Ctrip,特惠推荐,1060.0,PR383,2h20m,PR382,2h30m
2016-07-01 13:44,SHA,SYD,2016-07-31,2016-08-07,Ctrip,特惠推荐,3170.0,D7331|D7222,30h25m,D7223|D7330,15h25m
2016-07-01 13:46,XMN,HKG,2016-07-31,2016-08-07,Ctrip,旅行套餐,890.0,MF381,1h15m,MF382,1h20m
2016-07-01 13:44,FOC,HKG,2016-07-31,2016-08-07,Ctrip,tag-business,1098.0,HX148,1h45m,HX173,1h45m
2016-07-01 13:46,CKG,HKG,2016-07-31,2016-08-07,Ctrip,tag-business,1874.0,HX497,2h20m,HX496,2h50m
2016-07-01 13:45,SHA,AKL,2016-07-31,2016-08-07,Ctrip,tag-business,5963.0,CZ3175|CZ305,17h55m,CZ306|CZ3523,16h25m
2016-07-01 13:46,NKG,HKG,2016-07-31,2016-08-07,Ctrip,特惠推荐,1563.0,KA863,2h40m,KA810,2h30m
2016-07-01 13:45,PEK,TPE,2016-07-31,2016-08-07,Ctrip,特惠推荐,1805.0,NX001|NX620,6h20m,NX621|NX006,12h50m
2016-07-01 13:47,PEK,SFO,2016-07-31,2016-08-07,Ctrip,特惠推荐,9093.0,PR359|PR104,22h5m,PR105|PR358,21h25m
2016-07-01 13:45,SHA,HKT,2016-07-31,2016-08-07,Ctrip,特惠推荐,2700.0,D7331|AK826,16h15m,AK829|D7330,15h10m
2016-07-01 13:47,KMG,HKG,2016-07-31,2016-08-07,Ctrip,特惠推荐,1683.0,UO274,2h30m,UO273,2h35m
2016-07-01 13:45,SZX,TPE,2016-07-31,2016-08-07,Ctrip,特惠推荐,1799.0,B7188,1h50m,B7187,1h50m
2016-07-01 13:47,PEK,BVA,2016-07-31,2016-08-07,Ctrip,旅行套餐,1226.0,HX313,3h55m,HX336,2h50m
2016-07-01 13:45,SHA,NGO,2016-07-31,2016-08-07,Ctrip,特惠推荐,1907.0,HO1387,2h25m,HO1388,3h20m
2016-07-01 13:47,PEK,YTO,2016-07-31,2016-08-07,Ctrip,旅行套餐,9763.0,DL188|DL5279,27h40m,DL6227|DL189,20h30m
2016-07-01 13:47,XMN,TPE,2016-07-31,2016-08-07,Ctrip,特惠推荐,1649.0,NX131|NX608,27h25m,NX609|NX132,4h30m
